"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","KEGG","PFAM","EC"
"Mycgr3G51796","","",107.155054629388,-0.212647261606018,0.199216047675498,0.154502775220624,0.384343956579093,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G111080","","GATA transcription factor",74.8045271323685,0.224960825044425,0.226882619397526,0.154646848407535,0.384525519900903,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G40719","","PrpF protein",76.2912123439983,0.232327053027661,0.259135439713614,0.154717241039027,0.384525519900903,FALSE,"ns","proth_at_27C_2vs0","","PrpF",""
"Mycgr3G53755","EAF3","MRG",135.690703413338,-0.203563382400478,0.184051178053927,0.154717531296001,0.384525519900903,FALSE,"ns","proth_at_27C_2vs0","","MRG;Tudor-knot",""
"Mycgr3G101857","HRR25","Belongs to the protein kinase superfamily",2413.59385059162,0.099424491291814,0.0738756939088997,0.155344526016011,0.385965926165583,FALSE,"ns","proth_at_27C_2vs0","map03008","Pkinase","2.7.11.1"
"Mycgr3G111797",NA,NA,26.3796326830406,-0.227324928779123,0.309132234607108,0.155715487685437,0.386769512605739,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G100069","NOP14","Nop14-like family",72.0293430163483,-0.23138985187445,0.260018590875967,0.156372236915343,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","Nop14",""
"Mycgr3G101493","","Enoylreductase",25.1358851348008,0.231839548698969,0.279500776235608,0.156305331624471,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","ADH_N;ADH_zinc_N;ADH_zinc_N_2;Acyl_transf_1;KAsynt_C_assoc;KR;Ketoacyl-synt_C;Methyltransf_12;Methyltransf_23;PP-binding;PS-DH;ketoacyl-synt",""
"Mycgr3G111623","","",131.170963831948,-0.202276242320777,0.183124493879635,0.15609662335197,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G14611","","Major Facilitator Superfamily",39.3838664647451,0.231748352176751,0.264592905962137,0.156377942321804,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G33390","","Vacuolar import and degradation protein",136.8147092638,0.195325706472072,0.173004484632846,0.156364232489859,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","Vac_ImportDeg",""
"Mycgr3G33864","","DUF4187",278.726123443467,0.175791644983574,0.14774993016412,0.156118372422529,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","ARS2;DUF3546;DUF4187",""
"Mycgr3G76271","RFC4","AAA domain",132.454956270726,-0.227550611860726,0.238646974872056,0.156376161500485,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","map03030;map03420;map03430","AAA;DNA_pol3_delta2;Rep_fac_C;RuvB_N",""
"Mycgr3G77975","CWC25","N-terminal domain of CBF1 interacting co-repressor CIR",70.0895404747015,0.230936621725685,0.255016698890385,0.156160731763859,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","CWC25;Cir_N",""
"Mycgr3G80499","","",344.303175970695,-0.180857240952666,0.153971355227229,0.156371701949799,0.387350781331055,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G66788","","zinc finger",62.8692158209632,0.229922044948165,0.295334553600699,0.156440048741595,0.387382156215074,FALSE,"ns","proth_at_27C_2vs0","","zf-CCCH",""
"Mycgr3G89219","","KIX domain",20.1845727034351,0.211793502700159,0.348202302978848,0.156485823703938,0.387382156215074,FALSE,"ns","proth_at_27C_2vs0","","KIX_2;Med15_fungi",""
"Mycgr3G33882","","Uncharacterized protein conserved in bacteria (DUF2236)",32.9784262671306,0.230979362546893,0.286885104857208,0.156679189611237,0.387624982020868,FALSE,"ns","proth_at_27C_2vs0","","DUF2236",""
"Mycgr3G42010","","AAA domain",21.6478929803825,0.225434884436213,0.313543328077081,0.156633981481398,0.387624982020868,FALSE,"ns","proth_at_27C_2vs0","","AAA;AAA_11;AAA_12",""
"Mycgr3G65316","ALG13","Involved in protein N-glycosylation. Essential for the second step of the dolichol-linked oligosaccharide pathway",193.666312671661,0.203202350226125,0.185081069719574,0.15673351947234,0.387641534330221,FALSE,"ns","proth_at_27C_2vs0","map00510;map00513;map01100","Glyco_tran_28_C","2.4.1.141"
"Mycgr3G102191","COQ7","Catalyzes the hydroxylation of 2-polyprenyl-3-methyl-6- methoxy-1,4-benzoquinol (DMQH2) during ubiquinone biosynthesis. Has also a structural role in the COQ enzyme complex, stabilizing other COQ polypeptides",121.612291880395,-0.214113719619314,0.20437960633202,0.156818120600858,0.387732922312118,FALSE,"ns","proth_at_27C_2vs0","map00130;map01100;map01110","COQ7",""
"Mycgr3G46950","","Domain of Kin17 curved DNA-binding protein",41.4515874659961,0.229894384877383,0.251435067174523,0.156993369604005,0.388048313629339,FALSE,"ns","proth_at_27C_2vs0","","Kin17_mid;zf-C2H2_jaz;zf-met",""
"Mycgr3G18515","","Coiled-coil domain-containing protein 124",203.920681172561,0.187598257787095,0.163147681879259,0.157449056567025,0.388938364689097,FALSE,"ns","proth_at_27C_2vs0","","Ccdc124",""
"Mycgr3G97862",NA,NA,74.2769920441623,-0.230932945299457,0.262412151306589,0.157448147102611,0.388938364689097,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G34998","YDC1","Ceramidase",175.15038889505,0.223271604733356,0.227306391492403,0.157853071326301,0.389818039873174,FALSE,"ns","proth_at_27C_2vs0","map00600;map01100","Ceramidase",""
"Mycgr3G46601","","Catechol dioxygenase N terminus",1236.72412023868,-0.19594114273129,0.175122677491254,0.158155521222312,0.390446443017583,FALSE,"ns","proth_at_27C_2vs0","map00361;map00362;map00364;map00623;map01100;map01120;map01220","Dioxygenase_C;Dioxygenase_N","1.13.11.1"
"Mycgr3G110449","","Protein of unknown function (DUF3433)",101.938274668793,0.226157801815852,0.307044445893455,0.15825397364457,0.390570998952339,FALSE,"ns","proth_at_27C_2vs0","","DUF3433",""
"Mycgr3G73860","HIS1","ATP phosphoribosyltransferase",1395.45554442247,-0.15479759724507,0.12556199442318,0.158358336426117,0.390710061703856,FALSE,"ns","proth_at_27C_2vs0","map00340;map01100;map01110;map01230","HisG;HisG_C","2.4.2.17"
"Mycgr3G108024","","Protein of unknown function (DUF2420)",78.9177427460676,-0.230178867444884,0.261017880860169,0.158488551961959,0.390794347671048,FALSE,"ns","proth_at_27C_2vs0","","DUF2420",""
"Mycgr3G53203","ALG6","Belongs to the ALG6 ALG8 glucosyltransferase family",513.964757051643,-0.186975067568717,0.162936077414919,0.158462639649308,0.390794347671048,FALSE,"ns","proth_at_27C_2vs0","map00510;map01100","Alg6_Alg8","2.4.1.267"
"Mycgr3G90090","","Rhomboid family",411.276164890896,-0.219668517151194,0.218822467507551,0.158645050574734,0.391011141020997,FALSE,"ns","proth_at_27C_2vs0","","Rhomboid",""
"Mycgr3G98927","","Prefoldin subunit",306.257660315099,0.169687017184326,0.141910945189429,0.158672580515095,0.391011141020997,FALSE,"ns","proth_at_27C_2vs0","","Prefoldin_2",""
"Mycgr3G105080","","Belongs to the type-B carboxylesterase lipase family",3672.75149010002,0.229768324785348,0.284540643407885,0.15893167981581,0.391294123649393,FALSE,"ns","proth_at_27C_2vs0","","COesterase",""
"Mycgr3G83965","UFD4","Domain Homologous to E6-AP Carboxyl Terminus with",213.967851968533,0.20203427597437,0.184894347128712,0.158839475234493,0.391294123649393,FALSE,"ns","proth_at_27C_2vs0","map04120","HECT","2.3.2.26"
"Mycgr3G98948","vps35","Plays a role in vesicular protein sorting",385.578100898986,0.190097983106935,0.167389442231871,0.158896198483172,0.391294123649393,FALSE,"ns","proth_at_27C_2vs0","map04144","Vps35",""
"Mycgr3G44453","","Major Facilitator Superfamily",279.286139822076,-0.197526360456182,0.178048370360505,0.158986092833034,0.39130969067828,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G48833","","Acyltransferase family",249.212570943915,-0.208280719874148,0.195723395623588,0.159173728068637,0.39165304665694,FALSE,"ns","proth_at_27C_2vs0","","Acyl_transf_3",""
"Mycgr3G50245","","Zinc-ribbon",58.1297464776767,0.229351808764536,0.258355888428548,0.159425295353202,0.392034943574798,FALSE,"ns","proth_at_27C_2vs0","","zf-CHY;zf-RING_2;zinc_ribbon_6",""
"Mycgr3G57777","","Kelch motif",197.656542295963,0.193553707923363,0.172552303910488,0.1594211511883,0.392034943574798,FALSE,"ns","proth_at_27C_2vs0","","BTB;Kelch_4;Kelch_5",""
"Mycgr3G108008","","",83.3600835357035,-0.218173159261995,0.216385963043292,0.159548241143696,0.39217723380197,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G28602","RLP24","metallochaperone-like domain",142.295252898539,-0.229176931607835,0.257606952353745,0.159579552798122,0.39217723380197,FALSE,"ns","proth_at_27C_2vs0","map03010","Ribosomal_L24e",""
"Mycgr3G100057","","Signal recognition particle receptor beta subunit",196.682978215276,0.194962226877287,0.174886960419683,0.159866812340783,0.392646016304544,FALSE,"ns","proth_at_27C_2vs0","map03060","SRPRB",""
"Mycgr3G78925","LSM2","Binds specifically to the 3'-terminal U-tract of U6 snRNA",770.907027393525,-0.184037860874649,0.159915790500658,0.159844416550986,0.392646016304544,FALSE,"ns","proth_at_27C_2vs0","map03018;map03040","LSM",""
"Mycgr3G101415","OPSB","Belongs to the peptidase A1 family",19.6932006471804,0.196608336095279,0.372088859493319,0.160300569851811,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","Asp",""
"Mycgr3G43161","","",275.334724670088,0.229600738416627,0.271473352061249,0.160180561473405,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G43828","","BRCT domain, a BRCA1 C-terminus domain",38.828178338988,0.216725101401097,0.214120110800441,0.160440472761622,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","BRCT_2;PTCB-BRCT",""
"Mycgr3G74109","","Zinc-binding dehydrogenase",140.189885470931,-0.21153488633394,0.342733773339337,0.160420018955895,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","ADH_zinc_N_2",""
"Mycgr3G78052",NA,NA,109.239366590321,-0.210035190108024,0.19991662896418,0.160184141099824,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G81942","TIM22","Tim17/Tim22/Tim23/Pmp24 family",570.404115332822,-0.219087901292929,0.21954303713978,0.160217759051293,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","Tim17",""
"Mycgr3G87284","NOP10","Nucleolar RNA-binding protein, Nop10p family",430.855012480662,-0.192079821756494,0.170972502580712,0.160188377494771,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","map03008","Nop10p",""
"Mycgr3G92888","","",160.632976052178,0.18515695470895,0.161666530377124,0.160349604504209,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G93501","","",27.0176160069056,-0.225699907794266,0.303172549657041,0.160385564427664,0.392987395202082,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G31539","","iron ion binding",90.6423553088758,-0.225955173550642,0.30104175640673,0.160738868874471,0.393599812227376,FALSE,"ns","proth_at_27C_2vs0","","p450",""
"Mycgr3G72523","","Phosphotransferase enzyme family",194.014090726726,-0.184297643556221,0.160806508534666,0.160800921919529,0.393633303748257,FALSE,"ns","proth_at_27C_2vs0","","APH",""
"Mycgr3G99788","","",240.817592465926,-0.174810536407813,0.148996535264878,0.160900857396639,0.393759481695174,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G111049","","",193.087558726116,-0.203930230708005,0.189841139646259,0.16108656360307,0.394095420336194,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G88601",NA,NA,48.6159267932376,0.217636174992422,0.327126889593849,0.161180494806274,0.394206698598935,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G39123","","Peroxisomal membrane protein Pex17",69.5911655924895,0.226095476783141,0.245237896418026,0.16147594575434,0.394810628186016,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G101358","","AMP-binding enzyme",71.1271377516578,0.22348573553104,0.234950459779663,0.161670558328672,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","","AMP-binding;AMP-binding_C",""
"Mycgr3G104482",NA,NA,37.9168540991955,-0.228526197954749,0.27476548689854,0.161853835284394,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G105896","","IgE-binding protein",5978.80850856687,0.22673440335868,0.248782769764859,0.161539130057042,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G110887",NA,NA,1560.31845619105,0.174187136254468,0.148680651620589,0.16176028016107,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G19618","lsm8","snRNP Sm proteins",140.847165092201,-0.215934658378592,0.213978265024399,0.161792927942679,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","map03018;map03040","LSM",""
"Mycgr3G40340","","3-dehydrosphinganine reductase activity",95.148778247139,-0.226447832754723,0.24842457054173,0.161918888231443,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","","adh_short",""
"Mycgr3G48882","","Major Facilitator Superfamily",45.9414664171731,0.225089757656165,0.241913406661828,0.161969358705967,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G50614","LST8","WD domain, G-beta repeat",126.261391194576,-0.192976107769838,0.173200270901446,0.161611800671093,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","map04136;map04138;map04140;map04150;map04151;map04714","WD40",""
"Mycgr3G73517","","CorA-like Mg2+ transporter protein",37.4378630416567,-0.226564772779007,0.294648400620595,0.161760824016175,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","","CorA",""
"Mycgr3G73969","","Amino-transferase class IV",910.238346796957,-0.193841616253849,0.174677824567674,0.161934908200694,0.394830638643035,FALSE,"ns","proth_at_27C_2vs0","map00270;map00280;map00290;map00770;map01100;map01110;map01130;map01210;map01230","Aminotran_4","2.6.1.42"
"Mycgr3G107386","","Uncharacterized conserved protein (DUF2293)",97.7183211323119,0.223999401692571,0.237825274966179,0.16213183732323,0.395108343905099,FALSE,"ns","proth_at_27C_2vs0","","DUF2293",""
"Mycgr3G60039","","HET domain-containing protein",24.3414612506974,0.209020597410892,0.345457639676745,0.162185950046126,0.395121878899798,FALSE,"ns","proth_at_27C_2vs0","","HET",""
"Mycgr3G17425","CALML4","Calcium-binding protein",97.5184388691709,-0.216142391774947,0.215576934803148,0.162669875457093,0.396182213886372,FALSE,"ns","proth_at_27C_2vs0","map04014;map04015;map04016;map04020;map04022;map04024;map04070;map04114;map04218;map04261;map04270;map04371;map04626;map04713;map04720;map04722;map04728;map04740;map04744;map04745;map04750;map04910;map04912;map04915;map04916;map04921;map04922;map04924;map04925;map04970;map04971;map05010;map05031;map05034;map05133;map05152;map05167;map05200;map05214;map05418","EF-hand_6;EF-hand_7;EF-hand_8",""
"Mycgr3G103708","","",83.7974151459175,0.2237995636956,0.238604893586309,0.162831623761143,0.39633889397081,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G55380","","Glycoside hydrolase family 3 protein",203.778091808145,-0.18903519589437,0.168387527165077,0.162785767441423,0.39633889397081,FALSE,"ns","proth_at_27C_2vs0","map00520;map00531;map01100;map01501","Acetyltransf_1;Glyco_hydro_3","3.2.1.52"
"Mycgr3G37276","VEL1","Component of the velvet transcription factor complex that controls sexual asexual developmental ratio in response to light, promoting sexual development in the darkness while stimulating asexual sporulation under illumination (By similarity). The velvet complex hat acts as a global regulator for secondary metabolite gene expression",105.746163443744,-0.222933147209963,0.23585424960378,0.163086555137065,0.396647724014626,FALSE,"ns","proth_at_27C_2vs0","","Velvet",""
"Mycgr3G70186","","",367.969564330922,-0.161515144605432,0.134677783742283,0.163048959907115,0.396647724014626,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G72359","","acetyltransferase",319.144334718146,0.193579067998131,0.175131614664229,0.163153488051733,0.396647724014626,FALSE,"ns","proth_at_27C_2vs0","","Acetyltransf_1;Acetyltransf_10;Mss4",""
"Mycgr3G94487",NA,NA,17.4306616313075,0.210107737557322,0.341690591390513,0.163144752888707,0.396647724014626,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G109052","","Amino acid permease",420.48863070084,-0.21735409899018,0.219413154013072,0.163301352634411,0.396888621979153,FALSE,"ns","proth_at_27C_2vs0","","AA_permease_2",""
"Mycgr3G105110","TPM2","Tropomyosin like",2093.18021370618,-0.130741651917862,0.103450587378871,0.163485175258785,0.39721674263384,FALSE,"ns","proth_at_27C_2vs0","","Tropomyosin_1",""
"Mycgr3G109990","SKN7","heat shock factor",132.177138351082,0.217033279320071,0.218919773227133,0.163536642617703,0.397223182382163,FALSE,"ns","proth_at_27C_2vs0","map02020","HSF_DNA-bind;Response_reg",""
"Mycgr3G104423","","",20.8098146331917,-0.22026602436544,0.314300264178957,0.163973076581157,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G104803","","",37.7053155109749,0.225665490866209,0.250121520007833,0.163756950552088,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G107050","","Glycoside hydrolase family 79 protein",609.532457508142,0.226201452870301,0.254750731940968,0.16399631074041,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","Glyco_hydro_79C",""
"Mycgr3G109721","TPS2","Glycosyltransferase family 20 protein",678.607016595917,0.182660222374636,0.160457111836606,0.163902140974373,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","map00500;map01100","Glyco_transf_20;Trehalose_PPase","2.4.1.15;3.1.3.12"
"Mycgr3G110421","","",211.888483457072,-0.206011109643574,0.195898670533718,0.163825004233799,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G26053","","RNA recognition motif",111.122789399199,-0.204742274947352,0.193719386254511,0.163941784263763,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G64875","mxr1","Peptide methionine sulfoxide reductase",641.874199426735,0.178749743791644,0.155449371696364,0.163953699392017,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","PMSR","1.8.4.11"
"Mycgr3G65942","CPH2","Domain of unknown function (DUF2014)",1043.83704281368,0.160764445921544,0.134219611244858,0.16392603964154,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","DUF2014;HLH",""
"Mycgr3G93163","","LIM-domain binding protein",93.8752787266486,0.213789277966634,0.211533357551187,0.163810737911625,0.397272396693873,FALSE,"ns","proth_at_27C_2vs0","","LIM_bind",""
"Mycgr3G73635","","Indoleamine 2,3-dioxygenase",96.6829965974081,0.210312863221812,0.33935765371638,0.164384610687697,0.397990033087412,FALSE,"ns","proth_at_27C_2vs0","map00380;map01100;map05143","IDO","1.13.11.52"
"Mycgr3G75376","RIP1","Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis",2843.37857985388,-0.210908544312568,0.205967116521498,0.164390377437236,0.397990033087412,FALSE,"ns","proth_at_27C_2vs0","map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05016","Rieske;UCR_TM","1.10.2.2"
"Mycgr3G28978","","Domain of unknown function (DUF3328)",59.9313284250869,-0.225250011092022,0.291890975000119,0.164551124769362,0.39809470538338,FALSE,"ns","proth_at_27C_2vs0","","DUF3328",""
"Mycgr3G66798","","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",201.005876034685,-0.188309647468052,0.168510037907471,0.164575909189484,0.39809470538338,FALSE,"ns","proth_at_27C_2vs0","map03040","RRM_1","5.2.1.8"
"Mycgr3G69451","COQ3","O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway",413.786211726326,0.175782542312698,0.15206835935475,0.164580384528658,0.39809470538338,FALSE,"ns","proth_at_27C_2vs0","map00130;map01100;map01110","Methyltransf_11;Methyltransf_23","2.1.1.114;2.1.1.222;2.1.1.64"
"Mycgr3G30507","","Protein tyrosine kinase",144.323410427112,-0.194710031341137,0.178187026760896,0.165092562321134,0.399214912216067,FALSE,"ns","proth_at_27C_2vs0","map04137;map04140;map04141;map04210;map04214;map04217;map04932;map05010;map05160;map05162;map05164;map05165;map05167;map05168;map05169;map05203","Pkinase","2.7.11.1"
"Mycgr3G111064","SDT1","Haloacid dehalogenase-like hydrolase",194.218962299958,-0.19529339643901,0.179170283596987,0.165218761894833,0.39931635607272,FALSE,"ns","proth_at_27C_2vs0","map00760","HAD_2;Hydrolase",""
"Mycgr3G71444","","Broad-Complex, Tramtrack and Bric a brac",115.003918275272,-0.197203777612067,0.182158600810804,0.165232662024929,0.39931635607272,FALSE,"ns","proth_at_27C_2vs0","","Ank_2;Ank_4;Ank_5;BTB",""
"Mycgr3G101277","vma16","Belongs to the V-ATPase proteolipid subunit family",996.450907541872,-0.158177964436431,0.132073993562035,0.165615445598311,0.399692757571236,FALSE,"ns","proth_at_27C_2vs0","map00190;map01100;map04142;map04145;map04721;map05110;map05120;map05152;map05323","ATP-synt_C",""
"Mycgr3G105403","","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain",18.6668185926154,0.211514195509777,0.334898316695921,0.165504596551608,0.399692757571236,FALSE,"ns","proth_at_27C_2vs0","","Fungal_trans;Zn_clus",""
"Mycgr3G35982","","Belongs to the type-B carboxylesterase lipase family",343.620501504444,-0.212936032789171,0.21166162653391,0.165540187827532,0.399692757571236,FALSE,"ns","proth_at_27C_2vs0","map00564;map04725","COesterase","3.1.1.7"
"Mycgr3G71621","MDE1","Catalyzes the dehydration of methylthioribulose-1- phosphate (MTRu-1-P) into 2,3-diketo-5-methylthiopentyl-1- phosphate (DK-MTP-1-P)",312.491083495912,-0.161721001524252,0.13596714910621,0.165522154378059,0.399692757571236,FALSE,"ns","proth_at_27C_2vs0","map00270;map01100","Aldolase_II","4.2.1.109"
"Mycgr3G78562",NA,NA,51.5351843850246,0.223502540328094,0.244275982093746,0.16563401481261,0.399692757571236,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G54524","NAS6","Ankyrin repeats (many copies)",425.811046899869,0.172474079060506,0.148688746223549,0.165911350523577,0.400243302463784,FALSE,"ns","proth_at_27C_2vs0","","Ank_2;Ank_3;Ank_4;Ank_5",""
"Mycgr3G39612","","Cid1 family poly A polymerase",28.3728312876986,-0.205797963188975,0.346538033411582,0.166086725535674,0.400428943906304,FALSE,"ns","proth_at_27C_2vs0","map03018","NTP_transf_2;PAP_assoc","2.7.7.19"
"Mycgr3G68377","","NAD dependent epimerase dehydratase",1684.01569930432,0.203270851360957,0.192965537826299,0.166052098516778,0.400428943906304,FALSE,"ns","proth_at_27C_2vs0","","Sulfotransfer_3",""
"Mycgr3G101342","","Glycosyltransferase family 41 protein",122.820476791929,0.21531650688819,0.218127696844475,0.166155448342524,0.400475972500923,FALSE,"ns","proth_at_27C_2vs0","","Glyco_transf_41;TPR_10;TPR_16;TPR_8",""
"Mycgr3G69836","","Fungal specific transcription factor domain",184.013632593664,0.190943887935046,0.17336438385595,0.166244770153882,0.400572607267438,FALSE,"ns","proth_at_27C_2vs0","","Fungal_trans;Zn_clus",""
"Mycgr3G23748","","Belongs to the aldehyde dehydrogenase family",142.270962859028,0.225782180550961,0.273978041765056,0.166373013765291,0.400762940499756,FALSE,"ns","proth_at_27C_2vs0","map00010;map00053;map00071;map00280;map00310;map00330;map00340;map00380;map00410;map00561;map00620;map00625;map00830;map00903;map00981;map01100;map01110;map01120;map01130","Aldedh","1.2.1.3;1.2.1.36"
"Mycgr3G18057","cms1","U3-containing 90S pre-ribosomal complex subunit",70.471151491991,-0.216462087790406,0.221564472115874,0.166476880087081,0.400861338757911,FALSE,"ns","proth_at_27C_2vs0","","CMS1",""
"Mycgr3G66489","NAG4","Fungal trichothecene efflux pump (TRI12)",2792.29818902816,-0.214163497077651,0.215739674950854,0.166512390930532,0.400861338757911,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G108755","ATP6V0C","ATP hydrolysis coupled proton transport",719.799475646504,-0.149061433519977,0.1228828457478,0.1671251528133,0.402107071779288,FALSE,"ns","proth_at_27C_2vs0","map00190;map01100;map01522;map03015;map04010;map04014;map04020;map04024;map04062;map04113;map04114;map04138;map04140;map04142;map04145;map04211;map04213;map04261;map04270;map04310;map04340;map04341;map04371;map04530;map04540;map04611;map04713;map04714;map04720;map04721;map04723;map04724;map04725;map04726;map04727;map04728;map04740;map04742;map04750;map04910;map04911;map04912;map04913;map04914;map04915;map04916;map04918;map04919;map04921;map04922;map04923;map04924;map04925;map04926;map04927;map04934;map04961;map04962;map04966;map04970;map04971;map04976;map05012;map05020;map05030;map05031;map05032;map05110;map05120;map05146;map05152;map05165;map05166;map05169;map05200;map05203;map05205;map05323;map05414","ATP-synt_C","2.7.11.11"
"Mycgr3G110145","","-domain-containing protein",679.324355742161,0.220831170756492,0.236463632220867,0.167128685849521,0.402107071779288,FALSE,"ns","proth_at_27C_2vs0","","BBE;FAD_binding_4",""
"Mycgr3G104605",NA,NA,38.6433208061067,0.224225691236129,0.287016282678731,0.167310687537832,0.402425972360431,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G29244","","Mediates the uptake of pyruvate into mitochondria",757.687906066171,-0.170010242381518,0.1464808883956,0.167477658307902,0.402708541859161,FALSE,"ns","proth_at_27C_2vs0","","MPC",""
"Mycgr3G110058","RRP9","WD domain, G-beta repeat",193.314220067055,-0.209154425697335,0.206361049807533,0.1681697491897,0.404253249381563,FALSE,"ns","proth_at_27C_2vs0","","WD40",""
"Mycgr3G106622",NA,NA,77.1409946865777,0.215455999375175,0.221476440765897,0.16829996459004,0.404327372857736,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G71278","","SET domain",114.729774722686,-0.211573886866156,0.211806416773576,0.168277361969725,0.404327372857736,FALSE,"ns","proth_at_27C_2vs0","","SET",""
"Mycgr3G65433","","FRG1-like domain",430.469993190254,0.162643874280326,0.138322070628387,0.168528809860768,0.404757652254153,FALSE,"ns","proth_at_27C_2vs0","","FRG1",""
"Mycgr3G101121","","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family",224.839218145568,0.218589907675537,0.309202278418603,0.168931101534045,0.405364899198621,FALSE,"ns","proth_at_27C_2vs0","","Sugar_tr",""
"Mycgr3G31277","ORC1","AAA domain",39.7920681581588,0.223755643046325,0.282532149631007,0.168885940054884,0.405364899198621,FALSE,"ns","proth_at_27C_2vs0","map04110;map04111;map04113","AAA;BAH",""
"Mycgr3G75537","","Belongs to the type-B carboxylesterase lipase family",218.576619639575,-0.223450818422892,0.255665783647825,0.168920780856657,0.405364899198621,FALSE,"ns","proth_at_27C_2vs0","","COesterase",""
"Mycgr3G75953","","Domain found in a variety of signalling proteins, always encircled by uDENN and dDENN",803.417905059863,-0.140950341174079,0.115229912767358,0.16914935552837,0.405768958117438,FALSE,"ns","proth_at_27C_2vs0","","DENN;uDENN",""
"Mycgr3G93373","","Glycosyltransferase family 90 protein",99.2966212893752,0.204874452217666,0.198842365644992,0.169253389542368,0.405898859624593,FALSE,"ns","proth_at_27C_2vs0","","Glyco_transf_90",""
"Mycgr3G43207","","Transcriptional Coactivator p15 (PC4)",39.4307826126454,-0.223201209747907,0.255448856783056,0.169311996542013,0.405919774856322,FALSE,"ns","proth_at_27C_2vs0","","PC4",""
