"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","KEGG","PFAM","EC"
"Mycgr3G93921","","",46.1472800178189,-0.0956845504215967,0.212413376820523,0.457577654864384,0.701967495922677,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G104703",NA,NA,45.3975411888711,0.0970597836079491,0.183308895853387,0.458711406042823,0.702772740181277,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G108560","","transcription factor RfeG",161.895116656535,-0.0915433255944982,0.154174558833789,0.458648866546831,0.702772740181277,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G111025","","",652.223247904576,0.0781950386629575,0.119649643056457,0.458432863425152,0.702772740181277,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G70030","","Putative cyclase",424.793060081498,-0.0966647242582981,0.204803826830115,0.458795190478037,0.702772740181277,FALSE,"ns","temp_21vs15_proth0","","Cyclase",""
"Mycgr3G91361","","",1315.8184893457,-0.0971873694753173,0.199763893983102,0.4586234540767,0.702772740181277,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G110179","","Cytochrome P450",124.843191152995,-0.0971655937561733,0.197900907778022,0.459245029623795,0.70288161956648,FALSE,"ns","temp_21vs15_proth0","","p450",""
"Mycgr3G110531","STE23","Middle or third domain of peptidase_M16",197.905118712061,-0.0959674260282182,0.174371894667681,0.458990149350856,0.70288161956648,FALSE,"ns","temp_21vs15_proth0","map05010","Peptidase_M16;Peptidase_M16_C;Peptidase_M16_M","3.4.24.56"
"Mycgr3G84233","","G protein alpha subunit",309.928763400512,-0.0943437292585243,0.165687535213382,0.459170107248991,0.70288161956648,FALSE,"ns","temp_21vs15_proth0","map04015;map04022;map04024;map04062;map04071;map04261;map04360;map04371;map04540;map04611;map04670;map04713;map04723;map04724;map04725;map04726;map04727;map04728;map04730;map04914;map04915;map04916;map04921;map04923;map04924;map04926;map04934;map04971;map05012;map05030;map05032;map05034;map05133;map05142;map05145;map05200","G-alpha",""
"Mycgr3G95012","","Protein of unknown function (DUF2423)",210.005416150634,-0.0967073763703319,0.203872666214024,0.459099956173656,0.70288161956648,FALSE,"ns","temp_21vs15_proth0","","DUF2423",""
"Mycgr3G69983","","TFIIE alpha subunit",162.190170630262,0.086670470613237,0.140116932765076,0.45968492914312,0.70340985962263,FALSE,"ns","temp_21vs15_proth0","map03022;map05169;map05203","TFIIE_alpha",""
"Mycgr3G47014","bet5","Sybindin-like family",132.527430907364,0.0966730133696537,0.182277314593725,0.460095130086321,0.703892446543851,FALSE,"ns","temp_21vs15_proth0","","Sybindin",""
"Mycgr3G108679","","A Receptor for Ubiquitination Targets",43.3491532851051,0.0964615340140828,0.203918878611039,0.460201017701937,0.703909366247986,FALSE,"ns","temp_21vs15_proth0","","F-box;F-box-like",""
"Mycgr3G69100","","",179.057340425672,0.0932183527026805,0.21987065989898,0.460376847772026,0.704033238774567,FALSE,"ns","temp_21vs15_proth0","","Bac_rhamnosid6H;F5_F8_type_C;RicinB_lectin_2",""
"Mycgr3G38008","","Pyridoxamine 5'-phosphate oxidase",661.186414197837,-0.065071946539003,0.26733427684379,0.460635190004073,0.704227781031927,FALSE,"ns","temp_21vs15_proth0","","Pyridox_ox_2",""
"Mycgr3G40769","HRQ1","DNA replication factor CDT1 like",33.686671368654,0.0879915390674026,0.23339948175321,0.460693803676551,0.704227781031927,FALSE,"ns","temp_21vs15_proth0","","CDT1;DEAD;DUF1998;Helicase_C",""
"Mycgr3G109051","","",239.561649195578,0.0965735770751881,0.183693843416872,0.461086101392327,0.70424735198256,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G43504","","Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family",65.6479070486874,-0.0951539294244726,0.211449121678332,0.460914131756581,0.70424735198256,FALSE,"ns","temp_21vs15_proth0","","Dynamin_M;Dynamin_N;GED",""
"Mycgr3G54172","PPN1","Catalyzes the hydrolysis of inorganic polyphosphate (polyP) chains of many hundreds of phosphate residues into shorter lengths",125.499259819495,-0.096401392862437,0.181568002673932,0.461052664238051,0.70424735198256,FALSE,"ns","temp_21vs15_proth0","","Metallophos","3.6.1.10"
"Mycgr3G85170","","Belongs to the dihydrofolate reductase family",148.836013829327,-0.0969515233628994,0.194166467785345,0.460809127322078,0.70424735198256,FALSE,"ns","temp_21vs15_proth0","map00670;map00790;map01100;map01523","DHFR_1","1.5.1.3"
"Mycgr3G106783","IMD1","Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth",996.345203703572,0.0832678385622486,0.132180039097928,0.461200924045428,0.704277815097554,FALSE,"ns","temp_21vs15_proth0","map00230;map00983;map01100;map01110","CBS;IMPDH","1.1.1.205"
"Mycgr3G13610","","OTT_1508-like deaminase",154.944373043564,0.096735622983222,0.187365228169322,0.461355410842271,0.70436882243566,FALSE,"ns","temp_21vs15_proth0","","OTT_1508_deam",""
"Mycgr3G105731",NA,NA,164.918068324356,-0.0609764604905361,0.272289356580694,0.461458601120177,0.704381492106739,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G101229","","Serine threonine-protein phosphatase",873.98439013937,0.0629681947069133,0.0919621963979926,0.461712289463396,0.70462383320041,FALSE,"ns","temp_21vs15_proth0","map03015;map04013;map04071;map04111;map04113;map04114;map04136;map04138;map04140;map04151;map04152;map04261;map04350;map04390;map04391;map04530;map04728;map04730;map05142;map05160;map05165","Metallophos","3.1.3.16"
"Mycgr3G40511","GCN5","bromo domain",31.1497882623302,-0.0818903465216215,0.244168906421453,0.461854830280924,0.704696486161418,FALSE,"ns","temp_21vs15_proth0","map04330;map04919;map05166;map05203","Acetyltransf_1;Bromodomain","2.3.1.48"
"Mycgr3G109102","MSS116","helicase superfamily c-terminal domain",154.255389866772,-0.0955501000209294,0.206783536515177,0.462706428338922,0.705845421688778,FALSE,"ns","temp_21vs15_proth0","","DEAD;Helicase_C","3.6.4.13"
"Mycgr3G13283","","FF domain",71.5424197735876,-0.0961951541900671,0.183597413478418,0.462798015271357,0.705845421688778,FALSE,"ns","temp_21vs15_proth0","map03040;map04212","FF;WW",""
"Mycgr3G108150","BET1","SNARE complex subunit",394.014401000529,0.0901104378311556,0.152601950815635,0.463434982775581,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","map04130","",""
"Mycgr3G14560","","Major Facilitator Superfamily",149.140014062507,-0.0962921817857925,0.195586846250463,0.463678005656575,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","","MFS_1",""
"Mycgr3G31170","MCM1","MADS",63.6359403484445,-0.0963619928193416,0.191447400369637,0.463564815275385,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","map04011;map04111","SRF-TF",""
"Mycgr3G37366","CBF1","helix loop helix domain",42.7610147051141,-0.0916648914632208,0.222736095626827,0.463490123705451,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","","HLH",""
"Mycgr3G38362","","tRNA synthetases class II (A)",151.483254027667,-0.0770503439107254,0.251132351545479,0.463113962867202,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","","tRNA-synt_2c;tRNA_SAD",""
"Mycgr3G67239","PMI1","Phosphomannose isomerase type I",248.217791890017,0.085086544184527,0.137784499455759,0.463362664752823,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","map00051;map00520;map01100;map01110;map01130","PMI_typeI","5.3.1.8"
"Mycgr3G76558","","Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first commited step in the biosynthesis of AMP from IMP",98.5182714310434,-0.093729394509699,0.215291554312148,0.4636735905427,0.70617189905391,FALSE,"ns","temp_21vs15_proth0","map00230;map00250;map01100","Adenylsucc_synt;MFS_1","6.3.4.4"
"Mycgr3G94877","","",100.902617398771,0.0961877769337322,0.197155931988161,0.463886774641334,0.706344928853872,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G36954","","Belongs to the cytochrome P450 family",213.44378523054,0.0931543266249479,0.164913089608823,0.46404204829756,0.706369117116003,FALSE,"ns","temp_21vs15_proth0","","p450",""
"Mycgr3G90715","","von Willebrand factor type A domain",612.569097979113,-0.0959549392543272,0.200279719544886,0.464092979142496,0.706369117116003,FALSE,"ns","temp_21vs15_proth0","","VWA",""
"Mycgr3G16557","MTR3","3' exoribonuclease family, domain 1",104.42526602997,0.0950216816658252,0.175724329397325,0.464315459251861,0.706418047556172,FALSE,"ns","temp_21vs15_proth0","map03018","RNase_PH;RNase_PH_C",""
"Mycgr3G64280","SEC23","Sec23/Sec24 zinc finger",1206.42921640811,-0.0765467992453786,0.118318059219826,0.46431286691173,0.706418047556172,FALSE,"ns","temp_21vs15_proth0","map04141","Gelsolin;Sec23_BS;Sec23_helical;Sec23_trunk;zf-Sec23_Sec24",""
"Mycgr3G45675","","Belongs to the glycosyl hydrolase 5 (cellulase A) family",136.989934285446,0.0946951076878511,0.173655271669242,0.464429981845491,0.70644749082768,FALSE,"ns","temp_21vs15_proth0","","Cellulase",""
"Mycgr3G70899","ERG6","Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol",66.3192745956296,-0.0954986417642555,0.204001926240566,0.464579792492348,0.706530587926798,FALSE,"ns","temp_21vs15_proth0","map00100;map01100;map01110;map01130","Methyltransf_11;Methyltransf_31;Sterol_MT_C","2.1.1.41"
"Mycgr3G18390","","Erv1 / Alr family",53.5868730357068,0.095402841956214,0.204634669232078,0.464681957239997,0.706541206184453,FALSE,"ns","temp_21vs15_proth0","","Evr1_Alr","1.8.3.2"
"Mycgr3G100443","","RNA-binding, Nab2-type zinc finger",184.824437163048,-0.0930730662758216,0.165664807164145,0.465198574785999,0.707057326720234,FALSE,"ns","temp_21vs15_proth0","","zf-CCCH_2",""
"Mycgr3G88442","APN2","Endonuclease/Exonuclease/phosphatase family",76.053681402294,0.0960020306495992,0.193396475348347,0.46521190673604,0.707057326720234,FALSE,"ns","temp_21vs15_proth0","map03410","Exo_endo_phos;zf-GRF","4.2.99.18"
"Mycgr3G93850","","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family",241.08492542344,-0.0937163179000554,0.169435212134337,0.465681791714757,0.707626599774543,FALSE,"ns","temp_21vs15_proth0","","Sugar_tr",""
"Mycgr3G65330","SPB4","DUF4217",54.9000280673067,-0.0930887487611453,0.216005917586068,0.465860489307306,0.707753256677882,FALSE,"ns","temp_21vs15_proth0","","DEAD;DUF4217;Helicase_C","3.6.4.13"
"Mycgr3G93449","","Domain of unknown function (DUF1868)",33.9316979259715,0.0876039473596315,0.231775120265549,0.466222828895672,0.708158800673742,FALSE,"ns","temp_21vs15_proth0","","2H-phosphodiest",""
"Mycgr3G104898","RPL19B","Belongs to the eukaryotic ribosomal protein eL19 family",15908.4859344514,0.0884668778176918,0.149253745986412,0.466530282956874,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","map03010","Ribosomal_L19e",""
"Mycgr3G17787","","",45.1884480195847,-0.0952862522809444,0.201264649695146,0.466807261824356,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","APH",""
"Mycgr3G34236","BTS1","Belongs to the FPP GGPP synthase family",148.714845415547,-0.0932806182110948,0.168182095148271,0.466630547213008,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","map00900;map01100;map01110;map01130","polyprenyl_synt","2.5.1.1;2.5.1.10;2.5.1.29"
"Mycgr3G48212","","",48.5127243544478,-0.0916244840403903,0.220398254607203,0.467145015062574,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","Glyco_transf_54",""
"Mycgr3G65891","","Fungal specific transcription factor domain",99.8468685895777,-0.095451496710003,0.185948004409821,0.46695179805336,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","Fungal_trans;Zn_clus",""
"Mycgr3G68826","","Amino acid permease",713.005307715765,0.0911892298733855,0.159241160225775,0.467098847811328,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","AA_permease_2",""
"Mycgr3G85675","","Guanine nucleotide exchange factor synembryn",46.9748184328107,0.0908308853382384,0.22312646239805,0.466838592486785,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","Ric8",""
"Mycgr3G94585","","",61.7164930580814,0.0939361881650042,0.210771220889852,0.467153151590249,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","","Acetyltransf_1;Acetyltransf_10;Acetyltransf_7;FR47",""
"Mycgr3G98811","CLF1","HAT (Half-A-TPR) repeat",177.691495831728,-0.0942011071327662,0.173813299015574,0.466865952164174,0.708267533548697,FALSE,"ns","temp_21vs15_proth0","map03040","HAT;Suf;TPR_14;TPR_17;TPR_19",""
"Mycgr3G102352","bzz1","Fes/CIP4 homology domain",101.603768026969,-0.0953267149714245,0.192615771899632,0.468348464256181,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","C1_1;FCH;SH3_1;SH3_9",""
"Mycgr3G102602",NA,NA,175.914512128467,-0.0938944006021996,0.173154417563482,0.467833563507982,0.708401022103403,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G110632","","AMP-binding enzyme",193.898025693305,0.0936838592919244,0.172498923103593,0.468337341596018,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","AMP-binding",""
"Mycgr3G110783","SYF1","HAT (Half-A-TPR) repeats",141.004919313287,-0.0953077309746986,0.191644595879424,0.468429770338027,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","map03040","TPR_8",""
"Mycgr3G32094","","Ring finger",43.2963499035723,-0.0902596691123807,0.223868634683742,0.468374526167632,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","IBR",""
"Mycgr3G32494","","and Ankyrin domain protein",69.0933912613435,0.0952290138713925,0.196267788412823,0.468468111361511,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","Ank_2;Ank_4;NACHT;PNP_UDP_1",""
"Mycgr3G34247","","Belongs to the cytochrome P450 family",125.794796091697,-0.0930652973900963,0.168463351267226,0.467912250833254,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","p450",""
"Mycgr3G62547","","",100.936784450121,-0.0866992415740678,0.232884460932433,0.46820078958802,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G66828","","Sybindin-like family",259.892329606559,0.0911075415428733,0.159266103640225,0.467527758342302,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","Sybindin",""
"Mycgr3G70401","MRH4","helicase superfamily c-terminal domain",173.3719369863,-0.0951064964648334,0.185055925318137,0.468307221421894,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","DEAD;Helicase_C","3.6.4.13"
"Mycgr3G77760","GPI2","Phosphatidylinositol N-acetylglucosaminyltransferase",408.522187554851,0.0832093666975529,0.135420868503884,0.468481829112974,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","map00563;map01100","GPI2","3.4.11.19"
"Mycgr3G83409","","Thiopurine S-methyltransferase (TPMT)",77.8317675170321,0.0949323596797786,0.202677940075128,0.467840224478322,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","TPMT","2.1.1.165"
"Mycgr3G97235","","",692.413577982328,0.0889557581931664,0.227471636867595,0.4683497015397,0.708401022103403,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G44591","","",147.46135559111,-0.0915339217144653,0.219623523779434,0.468645930600581,0.708504835610613,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G107156","cwf29","Pfam:RRM_6",57.1013682904994,-0.0951121877230383,0.197453292321883,0.468776626451931,0.708558114060819,FALSE,"ns","temp_21vs15_proth0","","RRM_1",""
"Mycgr3G101265","","Glycosyltransferase family 90 protein",240.796580688994,0.0795610641703509,0.126977570855043,0.469496600618216,0.709213118923283,FALSE,"ns","temp_21vs15_proth0","","Glyco_transf_90",""
"Mycgr3G104876","","AAA domain",623.448071623919,-0.0655253807878096,0.0984552799225041,0.469442571167541,0.709213118923283,FALSE,"ns","temp_21vs15_proth0","","AAA_11;AAA_12;zf-CCCH",""
"Mycgr3G42499","YDJ1","DnaJ central domain",802.400674190147,0.0837147399441419,0.13720388375991,0.469439274985661,0.709213118923283,FALSE,"ns","temp_21vs15_proth0","map04141","DnaJ;DnaJ_C;DnaJ_CXXCXGXG",""
"Mycgr3G68510","ARG1","Arginosuccinate synthase",2123.99058352862,-0.0807535044970331,0.129870961514152,0.469674485500153,0.709337478304708,FALSE,"ns","temp_21vs15_proth0","map00220;map00250;map01100;map01110;map01130;map01230;map05418","Arginosuc_synth","6.3.4.5"
"Mycgr3G72103","","RmlD substrate binding domain",268.465780746814,0.0829691105934507,0.135643271967363,0.470227699552645,0.709870447985602,FALSE,"ns","temp_21vs15_proth0","","Epimerase",""
"Mycgr3G72657","","Phosphotransferase enzyme family",515.858981207187,0.0792868668696681,0.126647384152649,0.470234694381326,0.709870447985602,FALSE,"ns","temp_21vs15_proth0","","APH",""
"Mycgr3G99524","","Nucleoside transporter",111.527415437421,0.0915388425388163,0.163496823276529,0.470314274982243,0.709870447985602,FALSE,"ns","temp_21vs15_proth0","","Nucleoside_tran",""
"Mycgr3G106949","METTL18","methyltransferase activity",1016.94566710943,0.0698573571298105,0.107028718012046,0.4709583111062,0.71069801653615,FALSE,"ns","temp_21vs15_proth0","","Methyltransf_16","2.1.1.85"
"Mycgr3G106071","","solute carrier family 22",47.3389331424235,0.0888573150732894,0.22606571610183,0.47138340634121,0.711194923835528,FALSE,"ns","temp_21vs15_proth0","","MFS_1",""
"Mycgr3G46212","","Glutathione-dependent formaldehyde-activating enzyme",100.796877788451,-0.0940453823812582,0.203392105248089,0.471610590147271,0.711393093002072,FALSE,"ns","temp_21vs15_proth0","","GFA",""
"Mycgr3G96440",NA,NA,502.044850418728,-0.08757311277009,0.149852281027797,0.471975811985988,0.711799360498169,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G101727","","Belongs to the mitochondrial carrier (TC 2.A.29) family",266.356405616988,0.0890327803186217,0.155091173806408,0.472313286505362,0.711874421467878,FALSE,"ns","temp_21vs15_proth0","","Mito_carr",""
"Mycgr3G111396","","",131.063740664402,-0.0944799197655284,0.193623609888878,0.472234120701783,0.711874421467878,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G97180","","Leucine rich repeat protein",127.934109709228,-0.0938619413180731,0.180035895000087,0.472177142724184,0.711874421467878,FALSE,"ns","temp_21vs15_proth0","","LRR_6",""
"Mycgr3G105151",NA,NA,90.0207896101151,0.082583489714933,0.239183099507432,0.473054017110109,0.711978906935998,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G43561","RAD54","Rad54 N terminal",54.8285538083481,-0.0887574303048223,0.225696610871917,0.472515084793349,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","map03440","Helicase_C;Rad54_N;SNF2_N",""
"Mycgr3G46779","","Thioesterase superfamily",57.0851852934221,0.0905620858280964,0.219951643026063,0.472811474310797,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","","4HBT",""
"Mycgr3G67202","BTN1","CLN3 protein",97.1325381191138,0.0941920330078238,0.186612055522077,0.472965469793206,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","map04142","CLN3",""
"Mycgr3G68240","","Amidase",358.05524016279,0.092796742236477,0.172717323962049,0.472706260595692,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","","Amidase",""
"Mycgr3G84922","","F-box domain",120.026600657067,0.0942814044676507,0.18952879652141,0.473043634420899,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","","F-box;F-box-like",""
"Mycgr3G94536","","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain",120.364812722747,0.0939165532758108,0.181638993281608,0.472642066101219,0.711978906935998,FALSE,"ns","temp_21vs15_proth0","","Fungal_trans_2;Zn_clus",""
"Mycgr3G91070","","Ras association (RalGDS/AF-6) domain",93.9896522753173,-0.0932279231787752,0.207175075298936,0.473212099707243,0.712072454110454,FALSE,"ns","temp_21vs15_proth0","map04011","RA;SAM_1;SAM_2",""
"Mycgr3G44529","","NAD(P)H-binding",235.364130953916,0.0600220069924717,0.271058055144122,0.473414916021411,0.712233263402298,FALSE,"ns","temp_21vs15_proth0","","NmrA",""
"Mycgr3G89517",NA,NA,223.640285935409,0.091651980263098,0.215023007180604,0.473715567734987,0.712541167030761,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G27456","sec66","Preprotein translocase subunit Sec66",271.214645621758,0.0934957167119319,0.179983468624026,0.473872013404059,0.712632081746015,FALSE,"ns","temp_21vs15_proth0","","Sec66",""
"Mycgr3G15445","","family decarboxylase",63.9629723306298,0.093164323550908,0.206372755424601,0.474034995711688,0.71273278775934,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G111162","","RF-1 domain",394.881581055146,0.0787701280945185,0.12719867226394,0.474452587045621,0.713216191502561,FALSE,"ns","temp_21vs15_proth0","","RF-1","3.1.1.29"
"Mycgr3G100232","CHS3","Glycosyltransferase family 2 protein",146.020843344554,-0.0938561316329983,0.188626307158999,0.474909217015763,0.713613586621055,FALSE,"ns","temp_21vs15_proth0","map00520","Chitin_synth_2","2.4.1.16"
"Mycgr3G66663","IMP4","Brix",311.008081579603,-0.0907194587883811,0.163995346909612,0.474816206031541,0.713613586621055,FALSE,"ns","temp_21vs15_proth0","map03008","Brix",""
"Mycgr3G95021","","domain-containing protein",75.725400362574,-0.0931857852696231,0.17960844654714,0.475147974022125,0.713827850873555,FALSE,"ns","temp_21vs15_proth0","","Fungal_trans_2;Zn_clus",""
"Mycgr3G69014","omh4","Glycosyltransferase family 15 protein",451.090599962374,-0.0871806291228375,0.150720974598934,0.475292852472876,0.713901020620428,FALSE,"ns","temp_21vs15_proth0","","Glyco_transf_15",""
"Mycgr3G110455","","NAD(P)H-binding",536.663825063513,0.0740844069691782,0.252007283397382,0.475857079673718,0.714459365375811,FALSE,"ns","temp_21vs15_proth0","","NAD_binding_10;NmrA",""
"Mycgr3G93516","","GLEYA domain",45.2263999348632,0.091656888407977,0.212944945648484,0.475836866351477,0.714459365375811,FALSE,"ns","temp_21vs15_proth0","","GLEYA;PAN_1",""
"Mycgr3G108421","","",269.81455126195,0.0773821010635055,0.124950046168154,0.476852114608404,0.715659061769238,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G109219","","zinc finger",50.6914895873313,0.0902182662889223,0.218062231919626,0.476945356132617,0.715659061769238,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G23060","pli1","PINIT domain",40.2699710302815,-0.0934124880104174,0.196093538633837,0.476929547803109,0.715659061769238,FALSE,"ns","temp_21vs15_proth0","map04120;map04630;map05160","PINIT;SAP;zf-MIZ",""
"Mycgr3G100589","","WD40 repeats",68.4557795143868,-0.0918342062865578,0.172624904823233,0.477222526772283,0.715930237718403,FALSE,"ns","temp_21vs15_proth0","","WD40",""
"Mycgr3G69894","ECM14","Zn_pept",300.655512980961,0.078574184883511,0.128210699374019,0.477935885276929,0.716855541808576,FALSE,"ns","temp_21vs15_proth0","","Peptidase_M14",""
"Mycgr3G110841","","",61.1534272556256,0.0926424349026854,0.180429825795835,0.478102927749481,0.71696121872412,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G73131","","Zinc-binding dehydrogenase",460.613126728434,0.0901364303293454,0.164806992246547,0.478492642407297,0.717400703815262,FALSE,"ns","temp_21vs15_proth0","","ADH_N;ADH_zinc_N",""
"Mycgr3G53540","MIC60","Component of the MICOS complex, a large protein complex of the mitochondrial inner membrane that plays crucial roles in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane",877.138032970375,-0.0727950386095002,0.115551039659584,0.478810687315341,0.717732579148177,FALSE,"ns","temp_21vs15_proth0","","Mitofilin",""
"Mycgr3G82116","TRX1","Belongs to the thioredoxin family",3075.39863276356,0.0657522317091361,0.101541051754297,0.479086028077066,0.717855386842161,FALSE,"ns","temp_21vs15_proth0","map04621;map05418","Thioredoxin",""
"Mycgr3G98194","KAP120","Importin-beta N-terminal domain",142.005559516683,-0.0921083455617319,0.177294028858208,0.479005923327479,0.717855386842161,FALSE,"ns","temp_21vs15_proth0","","IBN_N;Xpo1",""
"Mycgr3G108173","CNH1","Alkali metal cation/H+ antiporter Nha1 C terminus",217.594455458224,-0.0924973220118333,0.182665272513211,0.479722948210888,0.718664670952456,FALSE,"ns","temp_21vs15_proth0","","Na_H_Exchanger;Nha1_C",""
"Mycgr3G111299","","Methyltransferase domain",2807.00117694691,0.0928409569655592,0.19163545548313,0.479912692569587,0.718742955970805,FALSE,"ns","temp_21vs15_proth0","","Methyltransf_25",""
"Mycgr3G99937","","N-terminal domain of oxidoreductase",590.811641494835,0.07078840317792,0.111756482444457,0.479968857974846,0.718742955970805,FALSE,"ns","temp_21vs15_proth0","","ADH_N_2;ADH_zinc_N",""
"Mycgr3G100383","","X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain",37.8265677814394,-0.0919230995606567,0.205136987786928,0.480600212458702,0.71926940775411,FALSE,"ns","temp_21vs15_proth0","","PepX_C;Peptidase_S15",""
"Mycgr3G105173","","",1643.06537713795,-0.0923303539261373,0.182898955150787,0.480597806658864,0.71926940775411,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G106691",NA,NA,90.7624614629459,0.0926843605308016,0.190748512631967,0.480611109047607,0.71926940775411,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G42977","AFG1","AFG1-like ATPase",229.093379977767,-0.0826961583419158,0.140295960417663,0.480849097691424,0.719402526883998,FALSE,"ns","temp_21vs15_proth0","","AFG1_ATPase","3.6.4.7"
"Mycgr3G69219","","Predicted integral membrane zinc-ribbon metal-binding protein",344.762633766163,0.0808035288641961,0.135157447000827,0.480893889047339,0.719402526883998,FALSE,"ns","temp_21vs15_proth0","","zinc_ribbon_10",""
"Mycgr3G72674","","Protein kinase domain",413.484035834723,-0.0737193820680466,0.118410044371758,0.481230014360108,0.719760305580311,FALSE,"ns","temp_21vs15_proth0","","Pkinase",""
"Mycgr3G72668","MSP1","Belongs to the AAA ATPase family",183.818648797117,0.0886286037487766,0.160913671258186,0.481649713640936,0.720242913851061,FALSE,"ns","temp_21vs15_proth0","map00230;map04742","AAA","3.6.1.3"
"Mycgr3G57422","RTT103","RNA polymerase II-binding domain.",50.3459545350412,-0.0922932843390946,0.197720038291356,0.481843918299669,0.720388198497168,FALSE,"ns","temp_21vs15_proth0","","CTD_bind",""
"Mycgr3G55380","","Glycoside hydrolase family 3 protein",203.778091808145,-0.0852130787752817,0.14856095771873,0.481978087835378,0.720427534478785,FALSE,"ns","temp_21vs15_proth0","map00520;map00531;map01100;map01501","Acetyltransf_1;Glyco_hydro_3","3.2.1.52"
"Mycgr3G90228","","Bacterial transferase hexapeptide (six repeats)",33.987368531078,0.0889631513676924,0.218757676581795,0.48206433568047,0.720427534478785,FALSE,"ns","temp_21vs15_proth0","map04962","Hexapep;Hexapep_2",""
"Mycgr3G100728","DED1","Belongs to the DEAD box helicase family",1046.33585747653,0.0891027124311715,0.16391513902743,0.482618545656519,0.720633375079621,FALSE,"ns","temp_21vs15_proth0","map04622;map05161;map05203","DEAD;Helicase_C","3.6.4.13"
"Mycgr3G109766","","",203.019480334933,-0.0860468528817569,0.227583037260012,0.482337003022226,0.720633375079621,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G56686","CRN1","Belongs to the WD repeat coronin family",210.509424552462,-0.0889658759600908,0.163239353747019,0.4825742856686,0.720633375079621,FALSE,"ns","temp_21vs15_proth0","","DUF1899;WD40;WD40_4",""
