rxn_id,enz,sub,Temp_C,pred_log10kcat
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",5.0,1.6751655340194702
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",9.0,1.662302017211914
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",13.0,1.6496942043304443
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",17.0,1.637062907218933
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",21.0,1.6242681741714478
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",25.0,1.6119108200073242
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",29.0,1.599233865737915
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",33.0,1.586638331413269
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",37.0,1.574426293373108
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",41.0,1.592671275138855
r_2631_No1_REV,Mycgr3G38006,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",45.0,1.550661563873291
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),5.0,0.6029112339019775
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),9.0,0.6125911474227905
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),13.0,0.6161632537841797
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),17.0,0.6152125597000122
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),21.0,0.6146917343139648
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),25.0,0.615497350692749
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),29.0,0.61704421043396
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),33.0,0.6243464946746826
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),37.0,0.6445333957672119
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),41.0,0.6650094985961914
r_2632_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),45.0,0.6860827207565308
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),5.0,0.11759328842163086
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),9.0,0.1086755245923996
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),13.0,0.10478483140468597
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),17.0,0.1042802631855011
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),21.0,0.09751631319522858
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),25.0,0.08844852447509766
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),29.0,0.08749541640281677
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),33.0,0.09480114281177521
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),37.0,0.10566194355487823
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),41.0,0.12167419493198395
r_2633_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),45.0,0.14333570003509521
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",5.0,1.72453773021698
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",9.0,1.7113128900527954
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",13.0,1.698500394821167
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",17.0,1.6860438585281372
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",21.0,1.6738700866699219
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",25.0,1.6620205640792847
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",29.0,1.6506367921829224
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",33.0,1.6394522190093994
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",37.0,1.6282984018325806
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",41.0,1.6172171831130981
r_2634_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",45.0,1.6061370372772217
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),5.0,0.5882359743118286
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),9.0,0.5981254577636719
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),13.0,0.6032627820968628
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),17.0,0.6022661924362183
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),21.0,0.6015661954879761
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),25.0,0.6020694971084595
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),29.0,0.6042544841766357
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),33.0,0.6113697290420532
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),37.0,0.6311600208282471
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),41.0,0.651451826095581
r_2634_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),45.0,0.6702175140380859
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",5.0,1.6793971061706543
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",9.0,1.6662349700927734
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",13.0,1.6533241271972656
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",17.0,1.64061439037323
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",21.0,1.6284027099609375
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",25.0,1.616654634475708
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",29.0,1.6052744388580322
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",33.0,1.593926191329956
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",37.0,1.582190752029419
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",41.0,1.5706441402435303
r_2635_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",45.0,1.559175729751587
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),5.0,0.10687407851219177
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),9.0,0.09883105754852295
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),13.0,0.093742735683918
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),17.0,0.09147908538579941
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),21.0,0.08390001952648163
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),25.0,0.07515620440244675
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),29.0,0.07464420795440674
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),33.0,0.0827123373746872
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),37.0,0.09323990345001221
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),41.0,0.10853008180856705
r_2635_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),45.0,0.12978094816207886
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),5.0,0.6029112339019775
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),9.0,0.6125911474227905
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),13.0,0.6161632537841797
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),17.0,0.6152125597000122
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),21.0,0.6146917343139648
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),25.0,0.615497350692749
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),29.0,0.61704421043396
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),33.0,0.6243463754653931
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),37.0,0.6445333957672119
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),41.0,0.6650094985961914
r_2636_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),45.0,0.6860827207565308
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),5.0,0.11759328842163086
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),9.0,0.1086755245923996
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),13.0,0.10478483140468597
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),17.0,0.1042802631855011
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),21.0,0.09751631319522858
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),25.0,0.08844852447509766
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),29.0,0.08749541640281677
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),33.0,0.09480114281177521
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),37.0,0.10566194355487823
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),41.0,0.12167419493198395
r_2637_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),45.0,0.14333570003509521
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),5.0,0.5882359743118286
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),9.0,0.5981254577636719
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),13.0,0.6032627820968628
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),17.0,0.6022661924362183
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),21.0,0.6015661954879761
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),25.0,0.6020694971084595
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),29.0,0.6042544841766357
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),33.0,0.6113697290420532
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),37.0,0.6311600208282471
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),41.0,0.651451826095581
r_2638_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),45.0,0.6702175140380859
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),5.0,0.10687407851219177
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),9.0,0.09883105754852295
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),13.0,0.093742735683918
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),17.0,0.09147908538579941
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),21.0,0.08390001952648163
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),25.0,0.07515620440244675
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),29.0,0.07464420795440674
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),33.0,0.0827123373746872
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),37.0,0.09323990345001221
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),41.0,0.10853008180856705
r_2639_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),45.0,0.12978094816207886
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),5.0,0.6029112339019775
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),9.0,0.6125911474227905
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),13.0,0.6161632537841797
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),17.0,0.6152125597000122
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),21.0,0.6146917343139648
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),25.0,0.615497350692749
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),29.0,0.61704421043396
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),33.0,0.6243464946746826
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),37.0,0.6445333957672119
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),41.0,0.6650094985961914
r_2640_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),45.0,0.6860827207565308
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),5.0,0.11759328842163086
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),9.0,0.1086755245923996
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),13.0,0.10478483140468597
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),17.0,0.1042802631855011
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),21.0,0.09751631319522858
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),25.0,0.08844852447509766
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),29.0,0.08749541640281677
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),33.0,0.09480114281177521
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),37.0,0.10566194355487823
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),41.0,0.12167419493198395
r_2641_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),45.0,0.14333570003509521
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",5.0,1.72453773021698
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",9.0,1.7113131284713745
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",13.0,1.698500394821167
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",17.0,1.6860438585281372
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",21.0,1.6738700866699219
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",25.0,1.6620205640792847
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",29.0,1.6506367921829224
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",33.0,1.6394522190093994
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",37.0,1.6282984018325806
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",41.0,1.6172171831130981
r_2642_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",45.0,1.6061369180679321
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),5.0,0.5882359743118286
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),9.0,0.5981254577636719
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),13.0,0.6032627820968628
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),17.0,0.6022661924362183
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),21.0,0.6015661954879761
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),25.0,0.6020694971084595
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),29.0,0.6042544841766357
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),33.0,0.6113698482513428
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),37.0,0.6311600208282471
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),41.0,0.651451826095581
r_2642_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),45.0,0.6702175140380859
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",5.0,1.6793971061706543
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",9.0,1.6662349700927734
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",13.0,1.6533241271972656
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",17.0,1.64061439037323
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",21.0,1.6284027099609375
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",25.0,1.616654634475708
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",29.0,1.6052744388580322
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",33.0,1.5939260721206665
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",37.0,1.582190752029419
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",41.0,1.5706441402435303
r_2643_No1,Mycgr3G38006,"phosphatidylcholine (1-18:1, 2-18:1)",45.0,1.559175729751587
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),5.0,0.10687412321567535
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),9.0,0.09883110225200653
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),13.0,0.09374275803565979
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),17.0,0.09147908538579941
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),21.0,0.08390004932880402
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),25.0,0.07515618950128555
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),29.0,0.07464420050382614
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),33.0,0.0827123373746872
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),37.0,0.09323990345001221
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),41.0,0.10853008180856705
r_2643_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),45.0,0.12978094816207886
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),5.0,0.6029112339019775
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),9.0,0.6125911474227905
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),13.0,0.6161632537841797
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),17.0,0.6152125597000122
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),21.0,0.6146917343139648
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),25.0,0.615497350692749
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),29.0,0.61704421043396
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),33.0,0.6243463754653931
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),37.0,0.6445333957672119
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),41.0,0.6650094985961914
r_2644_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),45.0,0.6860827207565308
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),5.0,0.11759328842163086
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),9.0,0.1086755245923996
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),13.0,0.10478483140468597
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),17.0,0.1042802631855011
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),21.0,0.09751631319522858
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),25.0,0.08844852447509766
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),29.0,0.08749541640281677
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),33.0,0.09480114281177521
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),37.0,0.10566194355487823
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),41.0,0.12167419493198395
r_2645_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),45.0,0.14333570003509521
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),5.0,0.5882359743118286
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),9.0,0.5981254577636719
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),13.0,0.6032627820968628
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),17.0,0.6022661924362183
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),21.0,0.6015661954879761
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),25.0,0.6020694971084595
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),29.0,0.6042544841766357
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),33.0,0.6113697290420532
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),37.0,0.6311600208282471
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),41.0,0.651451826095581
r_2646_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:0),45.0,0.6702175140380859
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),5.0,0.10687407851219177
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),9.0,0.09883110225200653
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),13.0,0.093742735683918
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),17.0,0.09147908538579941
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),21.0,0.08390001952648163
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),25.0,0.07515620440244675
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),29.0,0.07464420050382614
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),33.0,0.0827123373746872
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),37.0,0.09323989599943161
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),41.0,0.10853011161088943
r_2647_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (18:1),45.0,0.12978094816207886
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),5.0,0.6029112339019775
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),9.0,0.6125911474227905
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),13.0,0.6161632537841797
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),17.0,0.6152125597000122
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),21.0,0.6146917343139648
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),25.0,0.615497350692749
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),29.0,0.61704421043396
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),33.0,0.6243463754653931
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),37.0,0.6445333957672119
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),41.0,0.6650094985961914
r_2648_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:0),45.0,0.6860827207565308
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),5.0,0.11759328842163086
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),9.0,0.1086755245923996
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),13.0,0.10478483140468597
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),17.0,0.1042802631855011
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),21.0,0.09751631319522858
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),25.0,0.08844852447509766
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),29.0,0.08749541640281677
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),33.0,0.09480114281177521
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),37.0,0.10566194355487823
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),41.0,0.12167419493198395
r_2649_No1_REV,Mycgr3G38006,1-acylglycerophosphocholine (16:1),45.0,0.14333570003509521
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",5.0,1.72453773021698
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",9.0,1.7113131284713745
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",13.0,1.698500394821167
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",17.0,1.6860438585281372
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",21.0,1.6738700866699219
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",25.0,1.6620205640792847
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",29.0,1.6506367921829224
r_2650_No1,Mycgr3G38006,"phosphatidylcholine (1-18:0, 2-18:1)",33.0,1.6394522190093994
